"","Date_time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"1137",2007-02-01 18:56:00,2.938,0.134,236.74,12.4,0,0,17
"1138",2007-02-01 18:57:00,2.972,0.172,236.41,12.6,0,0,17
"1139",2007-02-01 18:58:00,2.996,0.232,236.35,12.6,0,0,17
"1140",2007-02-01 18:59:00,3.008,0.236,236.96,12.6,0,0,17
"1141",2007-02-01 19:00:00,3.228,0.282,236.67,13.6,0,0,18
"1142",2007-02-01 19:01:00,3.306,0.43,236.58,14,0,0,17
"1143",2007-02-01 19:02:00,3.196,0.414,236.51,13.6,0,0,17
"1144",2007-02-01 19:03:00,3.088,0.272,236.64,13,0,0,17
"1145",2007-02-01 19:04:00,2.996,0.106,237.04,12.6,0,0,17
"1146",2007-02-01 19:05:00,3.066,0.11,237.7,12.8,0,0,18
"1147",2007-02-01 19:06:00,2.93,0.11,237.6,12.2,0,0,17
"1148",2007-02-01 19:07:00,2.926,0.11,237.5,12.2,0,0,17
"1149",2007-02-01 19:08:00,2.942,0.112,238.25,12.2,0,0,18
"1150",2007-02-01 19:09:00,2.92,0.108,237.32,12.2,0,0,17
"1151",2007-02-01 19:10:00,2.916,0.106,237.04,12.2,0,0,17
"1152",2007-02-01 19:11:00,2.914,0.106,236.97,12.2,0,0,17
"1153",2007-02-01 19:12:00,2.91,0.106,237.1,12.2,0,0,18
"1154",2007-02-01 19:13:00,2.926,0.108,238.03,12.2,0,0,17
"1155",2007-02-01 19:14:00,2.866,0,237.67,12,0,0,17
"1156",2007-02-01 19:15:00,2.852,0,237.41,12,0,0,18
"1157",2007-02-01 19:16:00,2.852,0,237.58,12,0,0,17
"1158",2007-02-01 19:17:00,2.824,0,236.08,11.8,0,0,17
"1159",2007-02-01 19:18:00,2.822,0,236.16,11.8,0,0,17
"1160",2007-02-01 19:19:00,2.83,0,236.28,12,0,0,17
"1161",2007-02-01 19:20:00,2.854,0,236.78,12,0,0,17
"1162",2007-02-01 19:21:00,2.834,0,236.32,12,0,0,17
"1163",2007-02-01 19:22:00,2.826,0,236.02,12,0,0,18
"1164",2007-02-01 19:23:00,2.828,0,236.12,12,0,0,17
"1165",2007-02-01 19:24:00,2.83,0,234.71,12,0,0,17
"1166",2007-02-01 19:25:00,2.902,0.124,234.49,12.4,0,0,16
"1167",2007-02-01 19:26:00,2.922,0.128,235.7,12.4,0,0,17
"1168",2007-02-01 19:27:00,2.91,0.128,235.62,12.2,0,0,17
"1169",2007-02-01 19:28:00,2.902,0.126,235.12,12.2,0,0,17
"1170",2007-02-01 19:29:00,2.898,0.124,234.59,12.2,0,0,17
"1171",2007-02-01 19:30:00,2.912,0.126,235.26,12.4,0,0,17
"1172",2007-02-01 19:31:00,2.892,0.124,234.57,12.2,0,0,17
"1173",2007-02-01 19:32:00,2.882,0.124,234.39,12.2,0,0,17
"1174",2007-02-01 19:33:00,2.898,0.128,235.2,12.2,0,0,17
"1175",2007-02-01 19:34:00,2.904,0.13,235.45,12.2,0,0,17
"1176",2007-02-01 19:35:00,3.04,0.122,233.89,13,0,0,17
"1177",2007-02-01 19:36:00,3.036,0.12,233.56,13,0,0,17
"1178",2007-02-01 19:37:00,3.214,0.198,234.26,14,0,0,16
"1179",2007-02-01 19:38:00,4.48,0.372,233.96,19.4,0,0,17
"1180",2007-02-01 19:39:00,4.458,0.346,234.63,19.2,0,0,17
"1181",2007-02-01 19:40:00,3.834,0.354,235.64,16.6,0,0,17
"1182",2007-02-01 19:41:00,2.672,0.166,237.57,11.2,0,0,17
"1183",2007-02-01 19:42:00,2.618,0.1,237.12,11,0,0,18
"1184",2007-02-01 19:43:00,3.602,0.254,236.55,15.6,0,0,17
"1185",2007-02-01 19:44:00,3.042,0.144,236.09,13.2,0,0,17
"1186",2007-02-01 19:45:00,2.672,0.176,235.89,11.4,0,0,17
"1187",2007-02-01 19:46:00,2.662,0.19,235.63,11.2,0,0,17
"1188",2007-02-01 19:47:00,3.02,0.25,234.99,13.2,0,0,17
"1189",2007-02-01 19:48:00,3.824,0.354,234.7,16.6,0,0,17
"1190",2007-02-01 19:49:00,2.8,0.248,235.99,11.8,0,0,17
"1191",2007-02-01 19:50:00,2.662,0.186,235.27,11.2,0,0,17
"1192",2007-02-01 19:51:00,2.658,0.186,235.14,11.2,0,0,17
"1193",2007-02-01 19:52:00,2.648,0.184,234.82,11.2,0,0,17
"1194",2007-02-01 19:53:00,2.658,0.186,235.67,11.2,0,0,17
"1195",2007-02-01 19:54:00,2.664,0.188,236.02,11.2,0,0,17
"1196",2007-02-01 19:55:00,2.676,0.19,236.55,11.2,0,0,17
"1197",2007-02-01 19:56:00,2.67,0.188,236.34,11.2,0,0,17
"1198",2007-02-01 19:57:00,2.604,0.164,237.02,11,0,0,17
"1199",2007-02-01 19:58:00,2.97,0.196,236.07,13,0,0,18
"1200",2007-02-01 19:59:00,2.828,0.154,236.96,12.2,0,0,17
"1201",2007-02-01 20:00:00,2.38,0.086,238.13,10,0,0,17
"1202",2007-02-01 20:01:00,2.358,0.08,237.53,9.8,0,0,17
"1203",2007-02-01 20:02:00,2.362,0.082,237.75,9.8,0,0,18
"1204",2007-02-01 20:03:00,2.462,0.196,237.26,10.4,0,0,17
"1205",2007-02-01 20:04:00,2.454,0.206,237.05,10.4,0,0,17
"1206",2007-02-01 20:05:00,2.454,0.206,237.18,10.4,0,0,17
"1207",2007-02-01 20:06:00,2.448,0.206,237.03,10.2,0,0,18
"1208",2007-02-01 20:07:00,2.412,0.146,237.34,10.2,0,0,17
"1209",2007-02-01 20:08:00,2.398,0.106,237.33,10,0,0,17
"1210",2007-02-01 20:09:00,2.358,0.102,235.75,10,0,0,17
"1211",2007-02-01 20:10:00,2.352,0.1,235.5,10,0,0,17
"1212",2007-02-01 20:11:00,2.424,0.102,235.86,10.2,0,0,17
"1213",2007-02-01 20:12:00,2.612,0.098,235.48,11,0,0,17
"1214",2007-02-01 20:13:00,2.78,0.094,235.47,11.8,0,0,17
"1215",2007-02-01 20:14:00,2.784,0.094,235.28,11.8,0,0,17
"1216",2007-02-01 20:15:00,2.888,0.094,235.79,12.2,0,0,17
"1217",2007-02-01 20:16:00,3.216,0.092,236.18,13.6,0,0,18
"1218",2007-02-01 20:17:00,3.094,0.094,236.57,13,0,0,17
"1219",2007-02-01 20:18:00,2.984,0.094,235.43,12.6,0,0,17
"1220",2007-02-01 20:19:00,2.824,0,235.55,12,0,0,17
"1221",2007-02-01 20:20:00,2.74,0,235.96,11.6,0,0,17
"1222",2007-02-01 20:21:00,2.344,0,236.47,9.8,0,0,17
"1223",2007-02-01 20:22:00,2.354,0,236.6,9.8,0,0,17
"1224",2007-02-01 20:23:00,2.43,0.094,235.84,10.2,0,0,17
"1225",2007-02-01 20:24:00,2.422,0.118,235.53,10.2,0,1,17
"1226",2007-02-01 20:25:00,2.418,0.116,235.33,10.2,0,1,17
"1227",2007-02-01 20:26:00,2.412,0.116,235.06,10.2,0,2,17
"1228",2007-02-01 20:27:00,2.392,0.112,233.69,10.2,0,1,17
"1229",2007-02-01 20:28:00,2.396,0.112,234.08,10.2,0,2,17
"1230",2007-02-01 20:29:00,2.36,0.116,234.73,10,0,1,17
"1231",2007-02-01 20:30:00,2.358,0.118,235.35,10,0,1,17
"1232",2007-02-01 20:31:00,2.184,0.18,235.57,9.2,0,2,17
"1233",2007-02-01 20:32:00,1.964,0.21,236.89,8.2,0,1,17
"1234",2007-02-01 20:33:00,1.818,0.206,237.18,7.6,0,2,17
"1235",2007-02-01 20:34:00,1.702,0.198,237.38,7.2,0,1,17
"1236",2007-02-01 20:35:00,1.702,0.198,237.52,7.2,0,1,18
"1237",2007-02-01 20:36:00,1.702,0.2,237.76,7.2,0,2,17
"1238",2007-02-01 20:37:00,1.706,0.202,238.38,7.2,0,1,17
"1239",2007-02-01 20:38:00,1.696,0.2,237.79,7.2,0,1,18
"1240",2007-02-01 20:39:00,1.698,0.2,238.07,7.2,0,1,17
"1241",2007-02-01 20:40:00,1.704,0.202,238.66,7.2,0,2,18
"1242",2007-02-01 20:41:00,1.698,0.2,238.23,7,0,1,17
"1243",2007-02-01 20:42:00,1.81,0.322,238.35,7.6,0,1,17
"1244",2007-02-01 20:43:00,1.818,0.338,239.53,7.6,0,1,18
"1245",2007-02-01 20:44:00,1.824,0.344,240.24,7.6,0,2,18
"1246",2007-02-01 20:45:00,1.812,0.338,239.47,7.6,0,1,17
"1247",2007-02-01 20:46:00,1.724,0.332,238.39,7.2,0,1,18
"1248",2007-02-01 20:47:00,1.624,0.246,238.47,6.8,0,1,17
"1249",2007-02-01 20:48:00,1.622,0.238,239.13,6.8,0,1,18
"1250",2007-02-01 20:49:00,1.618,0.236,238.87,6.8,0,2,17
"1251",2007-02-01 20:50:00,1.604,0.23,237.87,6.8,0,1,17
"1252",2007-02-01 20:51:00,1.618,0.236,239.11,6.8,0,1,18
"1253",2007-02-01 20:52:00,1.616,0.236,239.03,6.8,0,1,17
"1254",2007-02-01 20:53:00,1.612,0.234,238.76,6.8,0,1,18
"1255",2007-02-01 20:54:00,1.612,0.236,238.78,6.8,0,2,17
"1256",2007-02-01 20:55:00,1.606,0.232,238.35,6.8,0,1,18
"1257",2007-02-01 20:56:00,1.572,0.176,238.2,6.6,0,0,17
"1258",2007-02-01 20:57:00,1.53,0.112,237.73,6.4,0,0,18
"1259",2007-02-01 20:58:00,1.458,0,238,6,0,0,17
"1260",2007-02-01 20:59:00,1.444,0,238.18,6,0,0,17
"1261",2007-02-01 21:00:00,1.436,0,237.56,6,0,0,18
"1262",2007-02-01 21:01:00,1.44,0,237.31,6,0,0,17
"1263",2007-02-01 21:02:00,1.448,0,237.9,6,0,0,17
"1264",2007-02-01 21:03:00,1.456,0,238.62,6,0,0,18
"1265",2007-02-01 21:04:00,1.458,0,239.44,6,0,0,17
"1266",2007-02-01 21:05:00,1.448,0,238.62,6,0,0,18
"1267",2007-02-01 21:06:00,1.454,0,239.08,6,0,0,17
"1268",2007-02-01 21:07:00,1.454,0,239.04,6,0,0,18
"1269",2007-02-01 21:08:00,1.454,0,239.09,6,0,0,17
"1270",2007-02-01 21:09:00,1.46,0,239.54,6,0,0,18
"1271",2007-02-01 21:10:00,1.462,0,239.88,6,0,0,17
"1272",2007-02-01 21:11:00,1.46,0,239.64,6,0,0,18
"1273",2007-02-01 21:12:00,1.454,0,239.13,6,0,0,18
"1274",2007-02-01 21:13:00,1.44,0,237.88,6,0,0,17
"1275",2007-02-01 21:14:00,1.446,0,238.43,6,0,0,17
"1276",2007-02-01 21:15:00,1.526,0.07,238.45,6.4,0,0,18
"1277",2007-02-01 21:16:00,1.526,0.086,238.35,6.4,0,0,17
"1278",2007-02-01 21:17:00,1.536,0.088,239.14,6.4,0,0,18
"1279",2007-02-01 21:18:00,1.534,0.088,238.84,6.4,0,0,17
"1280",2007-02-01 21:19:00,1.532,0.088,238.83,6.4,0,0,18
"1281",2007-02-01 21:20:00,1.512,0.082,237.45,6.4,0,0,17
"1282",2007-02-01 21:21:00,1.58,0.148,237.78,6.6,0,0,17
"1283",2007-02-01 21:22:00,1.62,0.21,237.55,6.8,0,0,18
"1284",2007-02-01 21:23:00,1.624,0.214,238.42,6.8,0,0,17
"1285",2007-02-01 21:24:00,1.636,0.22,239.44,6.8,0,0,18
"1286",2007-02-01 21:25:00,1.626,0.216,238.84,6.8,0,0,17
"1287",2007-02-01 21:26:00,1.62,0.216,238.52,6.8,0,0,18
"1288",2007-02-01 21:27:00,1.616,0.214,238.38,6.8,0,0,17
"1289",2007-02-01 21:28:00,1.58,0.162,238.5,6.6,0,0,17
"1290",2007-02-01 21:29:00,1.666,0.114,238.79,7,0,0,18
"1291",2007-02-01 21:30:00,1.69,0.118,239.76,7,0,0,17
"1292",2007-02-01 21:31:00,1.678,0.12,240.02,7,0,0,18
"1293",2007-02-01 21:32:00,1.578,0.122,239.82,6.6,0,0,18
"1294",2007-02-01 21:33:00,1.494,0.122,239.62,6.2,0,0,17
"1295",2007-02-01 21:34:00,1.494,0.122,239.67,6.2,0,0,18
"1296",2007-02-01 21:35:00,1.49,0.122,239.79,6.2,0,0,18
"1297",2007-02-01 21:36:00,1.486,0.122,239.59,6.2,0,0,17
"1298",2007-02-01 21:37:00,1.422,0,239.59,5.8,0,0,18
"1299",2007-02-01 21:38:00,1.392,0,239.39,5.8,0,0,17
"1300",2007-02-01 21:39:00,1.384,0,238.79,5.8,0,0,18
"1301",2007-02-01 21:40:00,1.386,0,239,5.8,0,0,17
"1302",2007-02-01 21:41:00,1.384,0,238.68,5.8,0,0,18
"1303",2007-02-01 21:42:00,1.388,0,239.02,5.8,0,0,17
"1304",2007-02-01 21:43:00,1.4,0,239.46,5.8,0,0,18
"1305",2007-02-01 21:44:00,1.396,0,239.13,5.8,0,0,17
"1306",2007-02-01 21:45:00,1.496,0,238.62,6.2,0,0,18
"1307",2007-02-01 21:46:00,1.542,0,239.13,6.4,0,0,17
"1308",2007-02-01 21:47:00,1.46,0,239,6,0,0,18
"1309",2007-02-01 21:48:00,1.562,0,238.13,6.6,0,0,17
"1310",2007-02-01 21:49:00,2.484,0,238.04,10.4,0,0,18
"1311",2007-02-01 21:50:00,1.87,0,239.1,7.8,0,0,17
"1312",2007-02-01 21:51:00,1.716,0,239.07,7,0,0,18
"1313",2007-02-01 21:52:00,1.712,0,238.79,7,0,0,17
"1314",2007-02-01 21:53:00,1.71,0,238.66,7,0,0,18
"1315",2007-02-01 21:54:00,1.702,0,238.14,7,0,0,17
"1316",2007-02-01 21:55:00,1.706,0,238.4,7,0,0,17
"1317",2007-02-01 21:56:00,1.712,0,238.76,7,0,0,18
"1318",2007-02-01 21:57:00,1.728,0,239.86,7.2,0,0,17
"1319",2007-02-01 21:58:00,1.738,0.08,239.58,7.2,0,0,18
"1320",2007-02-01 21:59:00,1.542,0.092,239.71,6.4,0,0,18
"1321",2007-02-01 22:00:00,1.542,0.092,239.63,6.4,0,0,17
"1322",2007-02-01 22:01:00,1.648,0.208,239.36,6.8,0,0,18
"1323",2007-02-01 22:02:00,1.658,0.23,240.9,6.8,0,0,18
"1324",2007-02-01 22:03:00,1.658,0.234,241.44,6.8,0,0,17
"1325",2007-02-01 22:04:00,1.65,0.23,240.99,6.8,0,0,18
"1326",2007-02-01 22:05:00,1.638,0.226,240.27,6.8,0,0,18
"1327",2007-02-01 22:06:00,1.622,0.22,239.11,6.8,0,0,17
"1328",2007-02-01 22:07:00,1.618,0.218,239.07,6.8,0,0,18
"1329",2007-02-01 22:08:00,1.622,0.22,239.37,6.8,0,0,18
"1330",2007-02-01 22:09:00,1.582,0.224,239.86,6.6,0,0,17
"1331",2007-02-01 22:10:00,1.53,0.228,240.69,6.4,0,0,18
"1332",2007-02-01 22:11:00,1.496,0.18,241.04,6.2,0,0,18
"1333",2007-02-01 22:12:00,1.462,0.126,240.78,6,0,0,17
"1334",2007-02-01 22:13:00,1.472,0.126,240.49,6,0,0,18
"1335",2007-02-01 22:14:00,1.504,0.122,239.91,6.2,0,0,18
"1336",2007-02-01 22:15:00,1.452,0.124,240.18,6,0,0,17
"1337",2007-02-01 22:16:00,1.446,0.118,240,6,0,0,18
"1338",2007-02-01 22:17:00,1.356,0,239.79,5.6,0,0,18
"1339",2007-02-01 22:18:00,1.364,0,240.54,5.6,0,0,17
"1340",2007-02-01 22:19:00,1.36,0,240.27,5.6,0,0,18
"1341",2007-02-01 22:20:00,1.362,0,240.37,5.6,0,0,18
"1342",2007-02-01 22:21:00,1.36,0,240.3,5.6,0,0,18
"1343",2007-02-01 22:22:00,1.372,0,241.35,5.6,0,0,17
"1344",2007-02-01 22:23:00,1.392,0,243.03,5.6,0,0,18
"1345",2007-02-01 22:24:00,1.392,0,243.17,5.6,0,0,19
"1346",2007-02-01 22:25:00,1.4,0,243.82,5.6,0,0,18
"1347",2007-02-01 22:26:00,1.404,0,244.23,5.6,0,0,18
"1348",2007-02-01 22:27:00,1.406,0,244.34,5.6,0,0,18
"1349",2007-02-01 22:28:00,1.466,0,244.43,6,0,0,19
"1350",2007-02-01 22:29:00,1.452,0,244.47,5.8,0,0,18
"1351",2007-02-01 22:30:00,1.402,0,244.04,5.6,0,0,18
"1352",2007-02-01 22:31:00,1.39,0,242.97,5.6,0,0,18
"1353",2007-02-01 22:32:00,1.396,0,243.46,5.6,0,0,18
"1354",2007-02-01 22:33:00,1.4,0,243.81,5.6,0,0,19
"1355",2007-02-01 22:34:00,1.4,0,243.75,5.6,0,0,18
"1356",2007-02-01 22:35:00,1.396,0,243.46,5.6,0,0,18
"1357",2007-02-01 22:36:00,1.396,0,243.5,5.6,0,0,18
"1358",2007-02-01 22:37:00,1.398,0,243.6,5.6,0,0,18
"1359",2007-02-01 22:38:00,1.422,0,243.71,5.8,0,0,18
"1360",2007-02-01 22:39:00,1.48,0.126,243.39,6,0,1,19
"1361",2007-02-01 22:40:00,1.494,0.136,243.09,6.2,0,1,18
"1362",2007-02-01 22:41:00,1.608,0.276,242.89,6.6,0,1,18
"1363",2007-02-01 22:42:00,1.662,0.37,243.24,7,0,2,18
"1364",2007-02-01 22:43:00,1.666,0.374,243.83,7,0,1,18
"1365",2007-02-01 22:44:00,1.668,0.376,244.09,7,0,2,18
"1366",2007-02-01 22:45:00,1.7,0.374,244.13,7,0,1,19
"1367",2007-02-01 22:46:00,1.66,0.374,243.88,6.8,0,2,18
"1368",2007-02-01 22:47:00,1.656,0.372,243.65,6.8,0,1,18
"1369",2007-02-01 22:48:00,1.628,0.366,243.26,6.8,0,1,18
"1370",2007-02-01 22:49:00,1.566,0.35,243.49,6.6,0,2,18
"1371",2007-02-01 22:50:00,1.558,0.348,243.03,6.4,0,1,18
"1372",2007-02-01 22:51:00,1.558,0.348,243.26,6.4,0,2,18
"1373",2007-02-01 22:52:00,1.554,0.348,243.06,6.4,0,1,18
"1374",2007-02-01 22:53:00,1.552,0.346,243,6.4,0,1,19
"1375",2007-02-01 22:54:00,1.528,0.312,243.15,6.4,0,2,18
"1376",2007-02-01 22:55:00,1.484,0.244,243.35,6.2,0,1,18
"1377",2007-02-01 22:56:00,1.458,0.204,243.5,6,0,1,18
"1378",2007-02-01 22:57:00,1.398,0.108,244.09,5.6,0,1,18
"1379",2007-02-01 22:58:00,1.4,0.11,244.42,5.6,0,2,18
"1380",2007-02-01 22:59:00,1.396,0.108,243.97,5.6,0,1,19
"1381",2007-02-01 23:00:00,1.392,0.108,243.76,5.6,0,1,18
"1382",2007-02-01 23:01:00,1.396,0.112,244.14,5.6,0,1,18
"1383",2007-02-01 23:02:00,1.382,0.106,242.93,5.6,0,2,18
"1384",2007-02-01 23:03:00,1.382,0.106,242.88,5.6,0,1,18
"1385",2007-02-01 23:04:00,1.384,0.106,243.05,5.6,0,1,18
"1386",2007-02-01 23:05:00,1.386,0.106,243.4,5.6,0,1,18
"1387",2007-02-01 23:06:00,1.392,0.11,243.92,5.6,0,1,19
"1388",2007-02-01 23:07:00,1.4,0.114,244.74,5.6,0,2,18
"1389",2007-02-01 23:08:00,1.406,0.116,245.23,5.6,0,1,18
"1390",2007-02-01 23:09:00,1.412,0.118,245.73,5.6,0,1,19
"1391",2007-02-01 23:10:00,1.376,0.06,245.36,5.6,0,1,18
"1392",2007-02-01 23:11:00,1.338,0,245.51,5.4,0,0,19
"1393",2007-02-01 23:12:00,1.336,0,245.29,5.4,0,0,18
"1394",2007-02-01 23:13:00,1.332,0,244.99,5.4,0,0,18
"1395",2007-02-01 23:14:00,1.328,0,244.54,5.4,0,0,19
"1396",2007-02-01 23:15:00,1.326,0,244.34,5.4,0,0,18
"1397",2007-02-01 23:16:00,1.324,0,244.17,5.4,0,0,18
"1398",2007-02-01 23:17:00,1.328,0,244.47,5.4,0,0,19
"1399",2007-02-01 23:18:00,1.328,0,244.51,5.4,0,0,18
"1400",2007-02-01 23:19:00,1.31,0,242.96,5.4,0,0,18
"1401",2007-02-01 23:20:00,1.312,0,243.08,5.4,0,0,18
"1402",2007-02-01 23:21:00,1.42,0.108,242.37,5.8,0,0,18
"1403",2007-02-01 23:22:00,1.408,0.112,241.93,5.8,0,0,18
"1404",2007-02-01 23:23:00,1.408,0.114,242.29,5.8,0,0,18
"1405",2007-02-01 23:24:00,1.404,0.112,242.07,5.8,0,0,18
"1406",2007-02-01 23:25:00,1.454,0.164,241.61,6,0,0,18
"1407",2007-02-01 23:26:00,1.47,0.212,241.47,6,0,0,18
"1408",2007-02-01 23:27:00,1.47,0.212,241.44,6,0,0,17
"1409",2007-02-01 23:28:00,1.472,0.214,241.77,6,0,0,18
"1410",2007-02-01 23:29:00,1.468,0.214,241.55,6,0,0,18
"1411",2007-02-01 23:30:00,1.472,0.218,242.25,6,0,0,18
"1412",2007-02-01 23:31:00,1.464,0.214,241.55,6,0,0,18
"1413",2007-02-01 23:32:00,1.46,0.214,241.51,6,0,0,18
"1414",2007-02-01 23:33:00,1.456,0.212,241.19,6,0,0,18
"1415",2007-02-01 23:34:00,1.456,0.214,241.38,6,0,0,18
"1416",2007-02-01 23:35:00,1.456,0.214,241.42,6,0,0,17
"1417",2007-02-01 23:36:00,1.41,0.152,241.13,5.8,0,0,18
"1418",2007-02-01 23:37:00,1.344,0,241.96,5.4,0,0,18
"1419",2007-02-01 23:38:00,1.304,0,242.2,5.4,0,0,18
"1420",2007-02-01 23:39:00,1.31,0,242.87,5.4,0,0,18
"1421",2007-02-01 23:40:00,1.316,0,243.35,5.4,0,0,18
"1422",2007-02-01 23:41:00,1.31,0,242.87,5.4,0,0,18
"1423",2007-02-01 23:42:00,1.312,0,243.03,5.4,0,0,18
"1424",2007-02-01 23:43:00,1.314,0,243.19,5.4,0,0,19
"1425",2007-02-01 23:44:00,1.35,0,243.25,5.4,0,0,18
"1426",2007-02-01 23:45:00,1.494,0,242.58,6,0,0,18
"1427",2007-02-01 23:46:00,1.388,0,242.46,5.6,0,0,18
"1428",2007-02-01 23:47:00,1.442,0,242.35,5.8,0,0,18
"1429",2007-02-01 23:48:00,1.48,0,242.33,6,0,0,18
"1430",2007-02-01 23:49:00,1.422,0,242.58,5.8,0,0,18
"1431",2007-02-01 23:50:00,1.314,0,242.81,5.4,0,0,18
"1432",2007-02-01 23:51:00,1.318,0,243.27,5.4,0,0,18
"1433",2007-02-01 23:52:00,1.328,0,244.07,5.4,0,0,18
"1434",2007-02-01 23:53:00,1.326,0,243.92,5.4,0,0,18
"1435",2007-02-01 23:54:00,1.326,0,243.97,5.4,0,0,18
"1436",2007-02-01 23:55:00,1.318,0,243.2,5.4,0,0,18
"1437",2007-02-01 23:56:00,1.316,0,243.04,5.4,0,0,19
"1438",2007-02-01 23:57:00,1.316,0,243.07,5.4,0,0,18
"1439",2007-02-01 23:58:00,1.32,0,243.26,5.4,0,0,18
"1440",2007-02-01 23:59:00,1.32,0,243.28,5.4,0,0,18
"1441",2007-02-02 00:00:00,1.314,0,242.77,5.4,0,0,18
"1442",2007-02-02 00:01:00,1.41,0.088,242.54,5.8,0,0,18
"1443",2007-02-02 00:02:00,1.416,0.114,242.22,5.8,0,0,18
"1444",2007-02-02 00:03:00,1.412,0.114,242.16,5.8,0,0,18
"1445",2007-02-02 00:04:00,1.41,0.114,242.06,5.8,0,0,18
"1446",2007-02-02 00:05:00,1.4,0.11,241.39,5.8,0,0,18
"1447",2007-02-02 00:06:00,1.412,0.116,242.54,5.8,0,0,18
"1448",2007-02-02 00:07:00,1.418,0.12,243.34,5.8,0,0,18
"1449",2007-02-02 00:08:00,1.418,0.12,243.4,5.8,0,0,18
"1450",2007-02-02 00:09:00,1.48,0.186,243.17,6,0,0,18
"1451",2007-02-02 00:10:00,1.484,0.222,242.71,6.2,0,0,18
"1452",2007-02-02 00:11:00,1.484,0.222,242.74,6.2,0,0,18
"1453",2007-02-02 00:12:00,1.482,0.22,242.71,6,0,0,18
"1454",2007-02-02 00:13:00,1.484,0.222,243.07,6.2,0,0,18
"1455",2007-02-02 00:14:00,1.484,0.222,243.08,6,0,0,18
"1456",2007-02-02 00:15:00,1.48,0.222,243.02,6,0,0,18
"1457",2007-02-02 00:16:00,1.43,0.154,242.8,5.8,0,0,18
"1458",2007-02-02 00:17:00,1.378,0.084,242.43,5.6,0,0,18
"1459",2007-02-02 00:18:00,1.38,0.084,242.77,5.6,0,0,18
"1460",2007-02-02 00:19:00,1.38,0.084,242.75,5.6,0,0,18
"1461",2007-02-02 00:20:00,1.37,0.076,242.36,5.6,0,0,18
"1462",2007-02-02 00:21:00,1.308,0,242.49,5.4,0,0,18
"1463",2007-02-02 00:22:00,1.308,0,242.47,5.4,0,0,18
"1464",2007-02-02 00:23:00,1.308,0,242.37,5.4,0,0,18
"1465",2007-02-02 00:24:00,1.302,0,241.93,5.4,0,0,18
"1466",2007-02-02 00:25:00,1.168,0,242.11,5,0,0,17
"1467",2007-02-02 00:26:00,0.228,0,243.67,1,0,0,0
"1468",2007-02-02 00:27:00,0.228,0,243.96,1,0,0,0
"1469",2007-02-02 00:28:00,0.23,0,244.93,1,0,0,0
"1470",2007-02-02 00:29:00,0.23,0,244.9,1,0,0,0
"1471",2007-02-02 00:30:00,0.228,0,244.56,1,0,0,0
"1472",2007-02-02 00:31:00,0.228,0,244.16,1,0,0,0
"1473",2007-02-02 00:32:00,0.228,0,243.81,1,0,0,0
"1474",2007-02-02 00:33:00,0.228,0,244.16,1,0,0,0
"1475",2007-02-02 00:34:00,0.23,0,244.78,1,0,0,0
"1476",2007-02-02 00:35:00,0.23,0,244.71,1,0,0,0
"1477",2007-02-02 00:36:00,0.228,0,244.46,1,0,0,0
"1478",2007-02-02 00:37:00,0.226,0,243.65,1,0,0,0
"1479",2007-02-02 00:38:00,0.226,0,243.13,1,0,0,0
"1480",2007-02-02 00:39:00,0.226,0,243.17,1,0,0,0
"1481",2007-02-02 00:40:00,0.224,0,242.42,1,0,0,0
"1482",2007-02-02 00:41:00,0.31,0.078,241.84,1.4,0,0,0
"1483",2007-02-02 00:42:00,0.332,0.118,241.41,1.4,0,0,0
"1484",2007-02-02 00:43:00,0.33,0.122,242.38,1.4,0,0,0
"1485",2007-02-02 00:44:00,0.33,0.122,242.38,1.4,0,0,0
"1486",2007-02-02 00:45:00,0.328,0.124,242.27,1.4,0,0,0
"1487",2007-02-02 00:46:00,0.326,0.124,242.33,1.4,0,0,0
"1488",2007-02-02 00:47:00,0.326,0.124,242.76,1.4,0,0,0
"1489",2007-02-02 00:48:00,0.324,0.122,242.32,1.4,0,0,0
"1490",2007-02-02 00:49:00,0.322,0.122,242.16,1.4,0,0,0
"1491",2007-02-02 00:50:00,0.322,0.124,242.37,1.4,0,0,0
"1492",2007-02-02 00:51:00,0.322,0.128,243.12,1.4,0,0,0
"1493",2007-02-02 00:52:00,0.32,0.126,242.94,1.4,0,0,0
"1494",2007-02-02 00:53:00,0.384,0.19,242.6,1.8,0,0,0
"1495",2007-02-02 00:54:00,0.394,0.226,241.72,1.8,0,0,0
"1496",2007-02-02 00:55:00,0.394,0.224,241.74,1.8,0,0,0
"1497",2007-02-02 00:56:00,0.334,0.14,241.9,1.4,0,0,0
"1498",2007-02-02 00:57:00,0.3,0.092,242.28,1.2,0,0,0
"1499",2007-02-02 00:58:00,0.3,0.094,242.52,1.2,0,0,0
"1500",2007-02-02 00:59:00,0.296,0.092,241.91,1.2,0,0,0
"1501",2007-02-02 01:00:00,0.39,0.214,241.98,1.8,0,0,0
"1502",2007-02-02 01:01:00,0.378,0.216,241.96,1.8,0,1,0
"1503",2007-02-02 01:02:00,0.376,0.218,242.1,1.8,0,2,0
"1504",2007-02-02 01:03:00,0.376,0.216,242.04,1.8,0,1,0
"1505",2007-02-02 01:04:00,0.34,0.16,241.94,1.6,0,1,0
